material_id,protocol_split,source_csv,target_file,valid,error,formula,atom_count,tensor_norm,exact_zero,response_stratum,source_voigt_convention_valid,raw_irreps_valid,target_schema_valid,target_valid,rotations_valid,stored_reynolds_residual,reynolds_invariance_error,voigt_roundtrip_error,niggli_change_integral_error,niggli_change_determinant,basis_lattice_roundtrip_error,basis_frac_roundtrip_error,niggli_lattice_idempotence_error,niggli_frac_idempotence_error,niggli_representation_idempotent,niggli_quotient_lattice_error,niggli_quotient_frac_error,tensor_rotated_by_basis_change
JVASP-28886,val,train.csv,f13ef576498bfffc.pt,True,,TeW2Se2S,12,0.0584225170314312,False,2,True,True,True,True,True,8.454076549924139e-08,3.725290298461914e-09,1.7580561731053966e-18,4.0744117127556033e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28890,val,train.csv,7bb03c7f55182c87.pt,True,,TeW2Se2S,12,0.05230170115828514,False,2,True,True,True,True,True,2.2308442737539735e-07,3.725290298461914e-09,0.0,3.1873144784584004e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28903,val,train.csv,24c751ba8f793934.pt,True,,WSeS,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28928,val,train.csv,10b44fa672650848.pt,True,,TeW2Se2S,12,0.059081099927425385,False,2,True,True,True,True,True,6.427356424865138e-08,1.862645149230957e-09,1.2165560335776642e-18,6.212877140777586e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28959,val,val.csv,a64dd0da7e548ece.pt,True,,Te2MoWSeS,12,0.12790748476982117,False,2,True,True,True,True,True,0.0,0.0,0.0,2.942584067183396e-17,1,0.0,5.551115123125783e-17,70.2867802,0.45909,False,0.0,5.551115123125783e-17,False
JVASP-28967,val,train.csv,c00e449ad491aea4.pt,True,,Te2MoW3(SeS2)2,24,0.05520587041974068,False,2,True,True,True,True,True,0.0,0.0,0.0,1.4972204873076382e-21,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-28996,val,train.csv,4da31f8c14145299.pt,True,,Te2MoWSeS,12,0.25396227836608887,False,2,True,True,True,True,True,2.3470070686926192e-07,1.4901161193847656e-08,0.0,2.220446049250313e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29007,val,val.csv,26c1170d8c8a509e.pt,True,,Te2MoWSeS,12,0.028071295469999313,False,1,True,True,True,True,True,2.3930368797664414e-07,1.862645149230957e-09,0.0,5.927593506188825e-19,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29018,val,train.csv,2b90ee0f7599a98d.pt,True,,MoW3S8,24,0.10958423465490341,False,2,True,True,True,True,True,0.0,0.0,0.0,3.0617672925961887e-21,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-29019,val,train.csv,57ff9b79ab8b3774.pt,True,,Te2Mo(WS2)3,12,0.07322496175765991,False,2,True,True,True,True,True,0.0,0.0,0.0,5.211196295624477e-17,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-29037,val,train.csv,0dea74dee8e21a72.pt,True,,Te2MoWSeS,12,0.20940400660037994,False,2,True,True,True,True,True,2.1349117673707951e-07,7.450580596923828e-09,0.0,1.9625860476915614e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29042,val,train.csv,0530c2401d5ebcd6.pt,True,,Te2MoWSeS,12,0.018178485333919525,False,1,True,True,True,True,True,1.3579781921180256e-07,1.862645149230957e-09,1.862645149230957e-09,3.3876571060102737e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29048,val,test.csv,ac491495803f4b48.pt,True,,Te3MoWS,12,0.32769811153411865,False,2,True,True,True,True,True,0.03339628502726555,2.9802322387695312e-08,0.0,4.365609526486438e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29053,val,train.csv,f1862b72679dd11c.pt,True,,Te6MoW3Se2,12,0.231508269906044,False,2,True,True,True,True,True,4.319424624554813e-05,1.4901161193847656e-08,0.0,1.8030863376145245e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29070,val,train.csv,4e2e1675f8bfad0b.pt,True,,TeMoWSe3,12,0.17002014815807343,False,2,True,True,True,True,True,1.1801354560248001e-07,2.2351741790771484e-08,1.4901161193847656e-08,2.220446049250313e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29079,val,val.csv,1c86498ef9318f07.pt,True,,Te2MoWSeS,24,0.035417117178440094,False,1,True,True,True,True,True,0.0,0.0,0.0,2.3512536905770928e-24,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-29122,val,train.csv,406c279306276cc5.pt,True,,Te2MoWSeS,12,0.24406088888645172,False,2,True,True,True,True,True,2.79870931763071e-07,1.4901161193847656e-08,8.271806125530277e-25,1.5596245045267743e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29145,val,train.csv,90c81a115b0952e7.pt,True,,TeMoWSe3,12,0.0483161062002182,False,1,True,True,True,True,True,1.0044841758372058e-07,1.862645149230957e-09,2.5849394142282115e-26,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29152,val,train.csv,b0deb60b39b805ac.pt,True,,TeMoWSe3,12,0.04076191037893295,False,1,True,True,True,True,True,1.3075289473363227e-07,1.862645149230957e-09,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29187,val,val.csv,f2c26bca47f2139a.pt,True,,Te2MoWSeS,24,0.42226821184158325,False,2,True,True,True,True,True,0.0,0.0,0.0,1.0553168898703949e-21,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-29193,val,train.csv,76763636439bd7f0.pt,True,,TeMoWSe3,12,0.07843581587076187,False,2,True,True,True,True,True,7.474297092358029e-08,3.725290298461914e-09,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29210,val,train.csv,cb8291bbd25c6c08.pt,True,,TeMoWSe3,12,0.10218667984008789,False,2,True,True,True,True,True,8.365478265659476e-08,3.725290298461914e-09,0.0,2.220446049250313e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29325,val,train.csv,c3de55076185920b.pt,True,,YCl,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29372,val,train.csv,7d4a709234595825.pt,True,,NbI2O,16,0.04670656472444534,False,1,True,True,True,True,True,0.0,0.0,0.0,2.220446049250313e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29385,val,train.csv,4387140f8a44b3b2.pt,True,,Al(HO)3,14,0.08475534617900848,False,2,True,True,True,True,True,0.0,0.0,0.0,6.023675440224251e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29391,val,train.csv,82de5af908937352.pt,True,,CuBiSCl2,20,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29401,val,train.csv,8e76d230e880d1de.pt,True,,Al(HO)3,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.040872615820371e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29461,val,val.csv,7a83af9f5608807b.pt,True,,TeOF2,16,0.7280229330062866,False,3,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-29505,val,train.csv,076bb34081e712e4.pt,True,,TlSbO3,20,0.005919999908655882,False,1,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29528,val,train.csv,91b1b027e0247754.pt,True,,PbI2,15,0.008874981664121151,False,1,True,True,True,True,True,2.1125964622115134e-07,4.656612873077393e-10,7.275957614183426e-12,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29548,val,train.csv,c646dd6dd7d1b023.pt,True,,Nb3TeI7,11,0.33262985944747925,False,2,True,True,True,True,True,0.009229110553860664,7.450580596923828e-09,1.6393751939484321e-18,7.57246587329642e-33,1,0.0,1.1102230246251565e-16,6.676267834947963,0.49876200000000004,False,0.0,1.1102230246251565e-16,False
JVASP-29550,val,train.csv,5f768f69d83b7b06.pt,True,,C3N4,14,1.8725799322128296,False,4,True,True,True,True,True,6.366045113281871e-08,1.1920928955078125e-07,0.0,1.1102230246251565e-16,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-29576,val,train.csv,1df37939372ef8cd.pt,True,,ZnB2(CN)8,19,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,6.494151475419138,0.4370060000000001,False,0.0,1.1102230246251565e-16,False
JVASP-29635,val,train.csv,c7af55b2cb975c39.pt,True,,C3N4,21,1.8777050971984863,False,4,True,True,True,True,True,2.1770958369415894e-07,1.1920928955078125e-07,5.960464477539063e-08,1.9860896365608185e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29647,val,test.csv,6affaa9138be7016.pt,True,,Bi2Pb2Se5,9,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,4.660363619750162e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29714,val,train.csv,d180b0ea54b1ca40.pt,True,,AgI,8,0.01538893859833479,False,1,True,True,True,True,True,9.805192746625835e-08,2.3283064365386963e-10,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29750,val,test.csv,4f26dc42f37d0ca1.pt,True,,HgC2(SN)2,7,0.0007204859866760671,False,1,True,True,True,True,True,5.011724873186489e-17,1.9942440842491258e-20,0.0,4.138599313709024e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29793,val,val.csv,ecc0f921d8ded65f.pt,True,,Al(HO)3,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.0293031481457535e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29794,val,train.csv,582fb7a7f12d9bbb.pt,True,,Al(HO)3,14,0.08478092402219772,False,2,True,True,True,True,True,0.0,0.0,0.0,2.9825501106360686e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29795,val,test.csv,960c000e59340e85.pt,True,,Al(HO)3,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.356726256365625e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29796,val,train.csv,411f49c5a9fa3ec6.pt,True,,U(HO2)2,14,0.06899525225162506,False,2,True,True,True,True,True,0.0,0.0,0.0,1.87882370936532e-18,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-29803,val,train.csv,32451e8d2f45af52.pt,True,,Cd(HO)2,5,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29804,val,train.csv,ec991eaafce719d1.pt,True,,Cd(HO)2,5,0.2426094263792038,False,2,True,True,True,True,True,1.4652952984306467e-07,1.4901161193847656e-08,2.0679515313825692e-25,8.443396119109905e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29830,val,test.csv,ee390143db9686db.pt,True,,U(HO2)2,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.430254851986697e-17,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-29841,val,train.csv,aa0e3ea3d50b7341.pt,True,,Al(HO)3,14,0.084801584482193,False,2,True,True,True,True,True,0.0,0.0,0.0,5.56786518655615e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29859,val,val.csv,95915171077f1aa8.pt,True,,Fe(HO)2,10,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,3.451697369261829e-20,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29860,val,test.csv,8f212c400c1ad6a1.pt,True,,Mn(HO)2,10,96.12611389160156,False,4,True,True,True,True,True,0.0,0.0,0.0,1.425818133329123e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3000,val,val.csv,22ca30d48d237acd.pt,True,,Ba(MgSb)2,5,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,3.402617246268183e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-30172,val,test.csv,e5cc6e3fee02d46f.pt,True,,Fe(PS3)2,18,2.2387654781341553,False,4,True,True,True,True,True,0.0,0.0,0.0,2.1823745343937692e-20,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-30201,val,train.csv,59584a83d2c4972e.pt,True,,Mg2SnO4,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3021,val,val.csv,2dc7c56665ebd391.pt,True,,K2ZnF4,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,4.7485572067067076e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-30264,val,train.csv,913d41f880665802.pt,True,,VO2F,16,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-30312,val,train.csv,6a5e511b951e47e1.pt,True,,YBrO,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,4.374716307762281e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-30438,val,train.csv,07adef8a44be03c2.pt,True,,Sb2S2O,10,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-30461,val,train.csv,2cdc91038692a75d.pt,True,,C3N4,21,1.7529412508010864,False,4,True,True,True,True,True,1.3400774410347417e-19,1.6610485926176344e-19,0.0,1.154349401961636e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-30506,val,train.csv,875abf0b68324f5e.pt,True,,AgBiO2,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,6.258544885979837e-18,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-30507,val,train.csv,6ac440b70759fa1b.pt,True,,AgBiO2,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-30514,val,train.csv,4c6c66cd24ecd5f4.pt,True,,RbAgO2,16,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-30603,val,train.csv,bb4e8138f197b4f9.pt,True,,TaF5,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-30626,val,val.csv,7488d0defe48627d.pt,True,,SbF4,10,0.21469978988170624,False,2,True,True,True,True,True,0.0,0.0,0.0,1.4904276635465837e-17,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-31161,val,train.csv,e218e3b95b6081e1.pt,True,,LiMgP,12,0.4994509518146515,False,2,True,True,True,True,True,0.0,0.0,0.0,5.6204445430982466e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-31191,val,train.csv,ce1a9cc1f3e96471.pt,True,,Sr(PrS2)2,28,0.38008347153663635,False,2,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-31195,val,train.csv,96a87221f055958c.pt,True,,Li7BiO6,14,0.14132902026176453,False,2,True,True,True,True,True,0.0,0.0,0.0,4.0730143404182457e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3147,val,train.csv,c980e8dec2a141ad.pt,True,,ScAgO2,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.220446049250313e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-3159,val,train.csv,3bc7f4f2db3499bf.pt,True,,Rb2Pd3S4,36,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-31903,val,val.csv,0061dca1f99b9d50.pt,True,,GaCl3,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3252,val,train.csv,f80341ffc0465b5e.pt,True,,Sm2SeO2,5,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.5214310217675633e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-32786,val,train.csv,206075c93dcc5335.pt,True,,SbBr3,16,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,6.508682049487876e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3285,val,val.csv,cea14a6f382fa9e0.pt,True,,AlAgSe2,16,1.3899881839752197,False,4,True,True,True,True,True,0.0,0.0,0.0,7.930132954697212e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3288,val,train.csv,2052d00bbb673a16.pt,True,,AlAgTe2,16,1.2788792848587036,False,4,True,True,True,True,True,0.0,0.0,0.0,7.957479525839501e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-32986,val,train.csv,a718e1fdd6bd8e94.pt,True,,IF7,32,0.07378200441598892,False,2,True,True,True,True,True,0.0,0.0,0.0,5.62286379556996e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-33006,val,val.csv,721ac36f7c48eedb.pt,True,,Te(HO)6,26,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,5.0042558887535924e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3315,val,train.csv,5ec0d61fe206b1a1.pt,True,,BeCN2,16,1.5835977792739868,False,4,True,True,True,True,True,0.0,0.0,0.0,2.5049797648320834e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3342,val,train.csv,fb80b90aa49c0527.pt,True,,Ga2HgTe4,14,1.3959788084030151,False,4,True,True,True,True,True,0.0,0.0,0.0,1.9467157270302066e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-33808,val,train.csv,3ebf8e316d27fdb8.pt,True,,PmCl3,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-3414,val,val.csv,004da84ef17b0afb.pt,True,,InS,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,4.209014042877409e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3420,val,train.csv,3f3f05c3b9275b92.pt,True,,InAgS2,16,1.802320122718811,False,4,True,True,True,True,True,0.0,0.0,0.0,7.405909198844776e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34236,val,train.csv,595da18dd584ba56.pt,True,,BeZnO2,16,1.6631877422332764,False,4,True,True,True,True,True,6.020715773047414e-06,0.0,0.0,5.107918758211656e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34239,val,train.csv,ee3eed396b86e4a5.pt,True,,Li4CO4,27,0.5635213851928711,False,3,True,True,True,True,True,1.472280501957357e-07,1.4901161193847656e-08,1.4901161193847656e-08,3.3824654108390233e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-34244,val,val.csv,86ca5937b8c759d4.pt,True,,Li4CO4,27,0.6950522661209106,False,3,True,True,True,True,True,8.021704900329496e-08,2.9802322387695312e-08,6.5553736808485485e-18,2.696401620480568e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-34247,val,train.csv,35ec5135b10579dc.pt,True,,RbClO4,24,0.5123107433319092,False,3,True,True,True,True,True,0.0,0.0,0.0,4.417084554160798e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34290,val,train.csv,cb30996137654ffb.pt,True,,Zr2SN2,5,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,7.362183878240508e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-34292,val,train.csv,d6310c7fccedad6f.pt,True,,GaPO4,24,0.2568534314632416,False,2,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34705,val,train.csv,8e0e47751478650d.pt,True,,CrBiO3,30,0.6006092429161072,False,3,True,True,True,True,True,6.651593139395118e-05,1.4901161193847656e-08,0.0,3.289658731349171e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-34790,val,test.csv,6cf4e6aaa2bafd96.pt,True,,SrH12(ClO3)2,21,0.047712963074445724,False,1,True,True,True,True,True,1.4210250753876608e-07,3.725290298461914e-09,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-34791,val,train.csv,a396d942b9fc14ba.pt,True,,MgH12SO9,69,0.4527634084224701,False,2,True,True,True,True,True,8.795819894658052e-08,2.9802322387695312e-08,7.450580596923828e-09,3.817251289332805e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-34899,val,test.csv,cad605c88df68e5a.pt,True,,SiBi2O5,32,0.46382829546928406,False,2,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35107,val,train.csv,4e813f2fb1bf04e5.pt,True,,AlB3N4,8,2.168386220932007,False,4,True,True,True,True,True,0.0,0.0,0.0,5.24621523794184e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35120,val,train.csv,522881b1057289e7.pt,True,,BaCa3O4,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.308569148428728e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35137,val,train.csv,6282d20706c6a1d2.pt,True,,CeZrO4,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35164,val,train.csv,87fa94608cdf112a.pt,True,,Li4Ca2Mg(SiN3)2,30,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,5.82008020708409e-18,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35168,val,train.csv,38fe402a2455f0d1.pt,True,,LiBeBO3,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.2885455747950362e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35194,val,train.csv,2e34394c39d14359.pt,True,,ZnGeO3,30,0.11632248759269714,False,2,True,True,True,True,True,1.5315095185825373e-17,1.0437950199477484e-18,0.0,3.174159757273614e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35206,val,train.csv,a62bddd2e3939ea0.pt,True,,ZnSiN2,16,1.4714393615722656,False,4,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-353,val,test.csv,374ea7d2570581d8.pt,True,,ZrS,4,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,4.557823396766213e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35605,val,val.csv,15848af66f30fcec.pt,True,,ZrZnF6,32,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,3.0168842253140413e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35668,val,train.csv,6593531f78bab389.pt,True,,TlN,4,2.120065689086914,False,4,True,True,True,True,True,2.5458788854848535e-07,5.960464477539063e-08,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35692,val,train.csv,829383113335fef6.pt,True,,KInO2,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.2481101267833144e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35909,val,train.csv,aac988d65326d5c5.pt,True,,KMgP,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.43832048839335e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-36126,val,train.csv,1436773bdaae84fd.pt,True,,HoTlS2,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-36192,val,train.csv,095ed912ad13251f.pt,True,,BC2N,4,0.9722166061401367,False,3,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-36322,val,train.csv,7294d2d22f6638ea.pt,True,,MnSb,8,0.13775929808616638,False,2,True,True,True,True,True,6.623916704029398e-08,0.0,0.0,5.033092573276812e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-36369,val,train.csv,ccfa1663d558f70c.pt,True,,PrN,2,2.159899950027466,False,4,True,True,True,True,True,5.519204293591429e-08,1.1920928955078125e-07,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-36388,val,train.csv,8325230f8abc8822.pt,True,,ScP,8,1.9262052774429321,False,4,True,True,True,True,True,0.0,0.0,0.0,3.700408915453639e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-36395,val,train.csv,343c0ccfa5167471.pt,True,,Ca2Ge,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,7.174110256283608e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-36467,val,test.csv,cfac68789a21b937.pt,True,,Ca3SbP,5,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,8.403296080806865e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-36587,val,train.csv,650dc1767ccb3096.pt,True,,HfMgO3,5,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.063713766896311e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-36630,val,train.csv,2ee7f6d2ce11c99e.pt,True,,MgSiO3,5,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.8219445453375494e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
